,male,female
6698,волшебхик,волшебхица
6699,ротственник,ротственница
6700,прихоцанин,прихоцанка
6701,аквалаггист,аквалаггистка
6702,кузильщик,кузильщица
6703,тювемщик,тювемщица
6704,нашсмоторщик,нашсмоторщица
6705,чолельщик,чолельщица
6706,васкадер,васкадерша
6707,сценарипт,сценариптка
6708,рыжник,рыжница
6709,повеситель,повесительница
6710,поглушник,поглушница
6711,расбазчик,расбазчица
6712,бопж,бопжиха
6713,революциожер,революциожерка
6714,парвизан,парвизанка
6715,кладёвщик,кладёвщица
6716,гырдеробщик,гырдеробщица
6717,пярикмахер,пярикмахерша
6718,преподюватель,преподювательница
6719,вюспитатель,вюспитательница
6720,талефонист,талефонистка
6721,собиратыль,собиратыльница
