,male,female
6594,жзич,жзичиха
6595,улотюсь,улотюсьница
6596,мтряптяхер,мтряптяхерша
6597,эвешэм,эвешэмка
6598,пюркист,пюркистка
6599,ватуктор,ватуктриса
6600,шахядчек,шахядчеца
6601,алкагэсук,алкагэсучка
6602,янялель,янялельница
6603,лиснар,лиснарша
6604,волзягзик,волзягзица
6605,велесэпудужт,велесэпудужтка
6606,терпоёткрыватель,терпоётркрывательница
6607,побещшук,побещшуца
6608,шчэзь,шчэгиня
6609,пэщышястзенник,пэщышястзенница
6610,рчаф,рчафиня
6611,амчугидик,амчугидичка
6612,ягосебец,ягосебка
6613,пяёмток,пяёмтоца
6614,наалжнок,наалжноца
6615,шпэшэка,шпэшэчица
6616,танючур,танючурка
6617,гисёчурь,гисёчурыня
6618,кэцсамолец,кэцсамолка
6619,сисцир,сисцирица
6620,юртетт,юртеттка
6621,чурозник,чурозница
6622,беёдлоцикт,беёдлоциктка
6623,елициынт,елициынтка
6624,рякбёрчак,рякбёрчаца
6625,ёмужек,ёмужеца
6626,хцидевец,хцидевщица
6627,похытыфь,похытыфьница
6628,воспитюкемь,воспитюкемьница
6629,мэсёжэль,мэсёжэльница
6630,зёэзжшюк,зёэзжшюца
6631,меджер,меджерша
6632,тэпруг,тэпруга
6633,нафыльмук,нафыльмуца
6634,царэдчек,царэдчеца
6635,журпирэст,журпирэстка
6636,щхычняк,щхычняца
6637,гюровавин,гюровавка
6638,ечящем,ечящемка
6639,ёзонам,ёзонамка
6640,кёрёчьрик,кёрёчьрица
6641,бюспетоцель,бюспетоцельница
6642,умрогэрыль,умрогэрыльница
6643,висвитутёмь,висвитутёмьница
6644,ныплюхажоль,ныплюхажольница
6645,грашюцель,грашюцельница
6646,бур,буровка
6647,велегрюфэцт,велегрюфэцтка
6648,гярхизон,гярхизонка
6649,гёбаркацор,гёбаркацорша
6650,ампехыфор,ампехыфрица
6651,элрэтищаль,элрэтищальница
6652,вырвеуккрыватель,вырвеукркрывательница
6653,екрыфёсь,екрыфёсша
6654,ерибвахар,ерибвахарша
6655,угсокылец,угсокылка
6656,амюзтфак,амюзтфаца
6657,ятолюциовер,ятолюциоверка
6658,угувурь,угувурыня
6659,эвгюк,эвгюца
6660,вёчт,вёчтка
6661,дфмоторток,дфмотортоца
6662,этёрищт,этёрищтка
6663,аднюр,аднювщица
6664,цюдтупнёк,цюдтупнёца
6665,эдотанин,эдотанка
6666,ляынд,ляындесса
6667,лудывщик,лудывщица
6668,ихагёзь,ихагёзьница
6669,озвемчок,озвемчоца
6670,ибагпюк,ибагпюца
6671,ужашествэдник,ужашествэдница
6672,зяфёк,зяфёца
6673,ёдсносэрщик,ёдсносэрщица
6674,цэнавист,цэнавистка
6675,епяхрафист,епяхрафистка
6676,усдэн,усдэнья
6677,южшист,южшистка
6678,ощейзёлест,ощейзёлестка
6679,хижюнец,хижюнка
6680,хыжик,хыжица
6681,ищихмавор,ищихмаворша
6682,тфиртозер,тфиртозерша
6683,щипоганин,щипоганка
6684,ёсысэрь,ёсысэрыня
6685,ынсиляц,ынсиляца
6686,усзэх,усзэшка
6687,окдехарь,окдехарша
6688,ожпотатуць,ожпотатуцьница
6689,рестярмык,рестярмыца
6690,цюрисин,цюриска
6691,ларяжхик,ларяжхица
6692,ттумт,ттумтка
6693,одцмифокщик,одцмифокщица
6694,рыжцэпин,рыжцэпка
6695,ерикцышер,ерикцышерша
6696,кортспын,кортспынка
6697,тужымец,тужымка
6698,авесчук,авесчуца
6699,ёцадчык,ёцадчыца
6700,ривоммяк,ривоммяца
6701,ахевор,ахеворка
6702,эбгодадекь,эбгодадекьница
6703,емырпер,емырперша
6704,егмудер,егмудерша
6705,эмпэр,эмпэрша
6706,ижэль,ижэльница
6707,южтук,южтуца
6708,вепёзавытель,вепёзавытельница
6709,уньтэрюдт,уньтэрюдтка
6710,ладант,ладантка
6711,олщеднёк,олщеднёца
6712,лешовжик,лешовжица
6713,нунабёст,нунабёстка
6714,езежцик,езежцица
6715,юмсур,юмсурша
6716,эхтар,эхтарша
6717,ылыин,ылыйка
6718,евонюцоочер,евонюцоочерка
6719,равчек,равчеца
6720,доюрд,доюрдесса
6721,кежшинин,кежшинка
6722,иомтик,иомтица
6723,ыэгщник,ыэгщница
6724,рипомавюшель,рипомавюшельница
6725,резянец,резянка
6726,ачнадёст,ачнадёстка
6727,еволюсяацор,еволюсяацорка
6728,щамикь,щамикьница
6729,агодьнок,агодьноца
6730,щепиль,щепильница
6731,аскатбэлишт,аскатбэлиштка
6732,юскацжэк,юскацжэца
6733,ужисчок,ужисчоца
6734,трюткузер,трюткузерша
6735,адкяч,адкячка
6736,урёхщик,урёхщица
6737,эзшир,эзширша
6738,абыдтюк,абыдтюца
6739,ылтыжьон,ылтыжьонша
6740,фегник,фегница
6741,кижицетевь,кижицетевьница
6742,усдур,усдурша
6743,цюннок,цюнноца
6744,ослумнок,ослумноца
6745,эснитацаль,эснитацальница
6746,урубзек,урубзеца
6747,зохець,зохецьница
6748,хисмёк,хисмёца
6749,ёбикмарер,ёбикмарерша
6750,ёрдисовзик,ёрдисовзица
6751,фётщёк,фётщёца
6752,онец,оница
6753,гюдэлт,гюдэлтка
6754,илодлик,илодлица
6755,лукгак,лукгаца
6756,рорюкэщёль,рорюкэщёльница
6757,фодуачт,фодуачтка
6758,ителэстщенщик,ителэстщенщица
6759,нущонт,нущонтка
6760,арчюцон,арчюцонка
6761,эдофник,эдофница
6762,ехыфин,ехыфка
6763,узшабняк,узшабняца
6764,ралутежь,ралутежьница
6765,арнмокорщик,арнмокорщица
6766,аёзхнок,аёзхноца
6767,цтизт,цтизтка
6768,цэнэлинт,цэнэлинтка
6769,ецдутарь,ецдутарша
6770,ахтёх,ахтёшка
6771,ажкытир,ажкытирша
6772,еиддник,еиддница
6773,лёнц,лёнцесса
6774,ёхець,ёхецьница
6775,тёжгёдин,тёжгёдка
6776,бмагэнгяст,бмагэнгястка
6777,ащыль,ащылева
6778,эжзюг,эжзюга
6779,спинягт,спинягтка
6780,кащюм,кащюмка
6781,врытижёсь,врытижёсьница
6782,азбяйфик,азбяйфица
6783,цекюрыбт,цекюрыбтка
6784,ндабит,ндабитка
6785,асбедчук,асбедчуца
6786,хафочынин,хафочынка
6787,олёшкик,олёшкица
6788,игупэлт,игупэлтка
6789,ладугшик,ладугшица
6790,ощирувёль,ощирувёльница
6791,ёмикплик,ёмикплица
6792,ахищур,ахищурка
6793,архифан,архифанка
6794,кукмэмёжец,кукмэмёжка
6795,шюр,шюровка
6796,мутэгь,мутэгьница
6797,ямсакалец,ямсакалка
6798,орноч,орночка
6799,провипедюль,провипедюльница
6800,зебий,зебенка
6801,куезхсёк,куезхсёца
6802,щарошнук,щарошнуца
6803,ненет,ненетка
